district,mandal,date,rain_mm
ANANTHAPURAMU,RAPTADU,2016-09,52.4
ANANTHAPURAMU,RAPTADU,2016-10,11.0
ANANTHAPURAMU,RAPTADU,2016-11,0.9
ANANTHAPURAMU,RAPTADU,2016-12,25.0
ANANTHAPURAMU,RAPTADU,2017-01,0.9
ANANTHAPURAMU,RAPTADU,2017-02,0.0
ANANTHAPURAMU,RAPTADU,2017-03,15.5
ANANTHAPURAMU,RAPTADU,2017-04,12.8
ANANTHAPURAMU,RAPTADU,2017-05,24.4
ANANTHAPURAMU,RAPTADU,2017-06,107.5
ANANTHAPURAMU,RAPTADU,2017-07,46.0
ANANTHAPURAMU,RAPTADU,2017-08,90.1
ANANTHAPURAMU,RAPTADU,2017-09,190.6
ANANTHAPURAMU,RAPTADU,2017-10,223.1
ANANTHAPURAMU,RAPTADU,2017-11,9.4
ANANTHAPURAMU,RAPTADU,2017-12,2.1
ANANTHAPURAMU,RAPTADU,2018-01,0.0
ANANTHAPURAMU,RAPTADU,2018-02,1.2
ANANTHAPURAMU,RAPTADU,2018-03,13.4
ANANTHAPURAMU,RAPTADU,2018-04,15.2
ANANTHAPURAMU,RAPTADU,2018-05,41.4
ANANTHAPURAMU,RAPTADU,2018-06,42.6
ANANTHAPURAMU,RAPTADU,2018-07,24.7
ANANTHAPURAMU,RAPTADU,2018-08,30.4
ANANTHAPURAMU,RAPTADU,2018-09,169.2
ANANTHAPURAMU,RAPTADU,2018-10,20.1
ANANTHAPURAMU,RAPTADU,2018-11,6.4
ANANTHAPURAMU,RAPTADU,2018-12,1.2
ANANTHAPURAMU,RAPTADU,2019-01,14.0
ANANTHAPURAMU,RAPTADU,2019-02,4.0
ANANTHAPURAMU,RAPTADU,2019-03,0.0
ANANTHAPURAMU,RAPTADU,2019-04,60.6
ANANTHAPURAMU,RAPTADU,2019-05,54.8
ANANTHAPURAMU,RAPTADU,2019-06,39.3
ANANTHAPURAMU,RAPTADU,2019-07,35.6
ANANTHAPURAMU,RAPTADU,2019-08,111.7
ANANTHAPURAMU,RAPTADU,2019-09,210.9
ANANTHAPURAMU,RAPTADU,2019-10,153.7
ANANTHAPURAMU,RAPTADU,2019-11,25.0
ANANTHAPURAMU,RAPTADU,2019-12,16.4
ANANTHAPURAMU,RAPTADU,2020-01,0.6
ANANTHAPURAMU,RAPTADU,2020-02,0.0
ANANTHAPURAMU,RAPTADU,2020-03,2.1
ANANTHAPURAMU,RAPTADU,2020-04,43.2
ANANTHAPURAMU,RAPTADU,2020-05,55.1
ANANTHAPURAMU,RAPTADU,2020-06,88.0
ANANTHAPURAMU,RAPTADU,2020-07,173.5
ANANTHAPURAMU,RAPTADU,2020-08,41.7
ANANTHAPURAMU,RAPTADU,2020-09,264.2
ANANTHAPURAMU,RAPTADU,2020-10,109.6
ANANTHAPURAMU,RAPTADU,2020-11,57.2
ANANTHAPURAMU,RAPTADU,2020-12,14.0
ANANTHAPURAMU,RAPTADU,2021-01,31.7
ANANTHAPURAMU,RAPTADU,2021-02,16.1
ANANTHAPURAMU,RAPTADU,2021-03,0.0
ANANTHAPURAMU,RAPTADU,2021-04,40.8
ANANTHAPURAMU,RAPTADU,2021-05,62.1
ANANTHAPURAMU,RAPTADU,2021-06,168.9
ANANTHAPURAMU,RAPTADU,2021-07,142.2
ANANTHAPURAMU,RAPTADU,2021-08,77.0
ANANTHAPURAMU,RAPTADU,2021-09,36.8
ANANTHAPURAMU,RAPTADU,2021-10,115.7
ANANTHAPURAMU,RAPTADU,2021-11,178.7
ANANTHAPURAMU,RAPTADU,2021-12,7.3
ANANTHAPURAMU,RAPTADU,2022-01,2.1
ANANTHAPURAMU,RAPTADU,2022-02,0.0
ANANTHAPURAMU,RAPTADU,2022-03,2.1
ANANTHAPURAMU,RAPTADU,2022-04,13.1
ANANTHAPURAMU,RAPTADU,2022-05,105.6
ANANTHAPURAMU,RAPTADU,2022-06,152.2
ANANTHAPURAMU,RAPTADU,2022-07,87.1
ANANTHAPURAMU,RAPTADU,2022-08,196.0
ANANTHAPURAMU,RAPTADU,2022-09,109.3
ANANTHAPURAMU,RAPTADU,2022-10,135.2
ANANTHAPURAMU,RAPTADU,2022-11,28.0
ANANTHAPURAMU,RAPTADU,2022-12,53.9
ANANTHAPURAMU,RAPTADU,2023-01,0.0
ANANTHAPURAMU,RAPTADU,2023-02,0.0
ANANTHAPURAMU,RAPTADU,2023-03,16.4
ANANTHAPURAMU,RAPTADU,2023-04,38.7
ANANTHAPURAMU,RAPTADU,2023-05,48.7
ANANTHAPURAMU,RAPTADU,2023-06,56.9
ANANTHAPURAMU,RAPTADU,2023-07,72.4
ANANTHAPURAMU,RAPTADU,2023-08,34.7
ANANTHAPURAMU,RAPTADU,2023-09,120.2
ANANTHAPURAMU,RAPTADU,2023-10,6.7
ANANTHAPURAMU,RAPTADU,2023-11,36.2
ANANTHAPURAMU,RAPTADU,2023-12,12.2
ANANTHAPURAMU,RAPTADU,2024-01,0.9
ANANTHAPURAMU,RAPTADU,2024-02,0.0
ANANTHAPURAMU,RAPTADU,2024-03,0.0
ANANTHAPURAMU,RAPTADU,2024-04,1.2
ANANTHAPURAMU,RAPTADU,2024-05,90.7
ANANTHAPURAMU,RAPTADU,2024-06,118.4
ANANTHAPURAMU,RAPTADU,2024-07,41.4
ANANTHAPURAMU,RAPTADU,2024-08,165.6
ANANTHAPURAMU,RAPTADU,2024-09,65.8
ANANTHAPURAMU,RAPTADU,2024-10,168.9
ANANTHAPURAMU,RAPTADU,2024-11,13.1
ANANTHAPURAMU,RAPTADU,2024-12,39.0
ANANTHAPURAMU,RAPTADU,2025-01,0.9
ANANTHAPURAMU,RAPTADU,2025-02,0.0
ANANTHAPURAMU,RAPTADU,2025-03,3.0
ANANTHAPURAMU,RAPTADU,2025-04,53.3
ANANTHAPURAMU,RAPTADU,2025-05,185.7
ANANTHAPURAMU,RAPTADU,2025-06,32.9
ANANTHAPURAMU,RAPTADU,2025-07,46.6
ANANTHAPURAMU,RAPTADU,2025-08,151.6
ANANTHAPURAMU,RAPTADU,2025-09,125.7
ANANTHAPURAMU,RAPTADU,2025-10,188.7
ANANTHAPURAMU,RAPTADU,2025-11,14.9
ANANTHAPURAMU,RAPTADU,2025-12,14.0
ANANTHAPURAMU,RAPTADU,2026-01,0.6
ANANTHAPURAMU,RAPTADU,2026-02,0.3
ANANTHAPURAMU,RAPTADU,2026-03,22.5
ANANTHAPURAMU,RAPTADU,2026-04,12.8
ANANTHAPURAMU,RAPTADU,2026-05,124.2
ANANTHAPURAMU,RAPTADU,2026-06,77.3
ANANTHAPURAMU,RAPTADU,2026-07,21.6
ANANTHAPURAMU,SETTUR,2014-01,0.0
ANANTHAPURAMU,SETTUR,2014-02,4.6
ANANTHAPURAMU,SETTUR,2014-03,15.2
ANANTHAPURAMU,SETTUR,2014-04,35.0
ANANTHAPURAMU,SETTUR,2014-05,126.9
ANANTHAPURAMU,SETTUR,2014-06,61.5
ANANTHAPURAMU,SETTUR,2014-07,48.7
ANANTHAPURAMU,SETTUR,2014-08,116.6
ANANTHAPURAMU,SETTUR,2014-09,98.9
ANANTHAPURAMU,SETTUR,2014-10,122.1
ANANTHAPURAMU,SETTUR,2014-11,35.3
ANANTHAPURAMU,SETTUR,2014-12,8.8
ANANTHAPURAMU,SETTUR,2015-01,0.3
ANANTHAPURAMU,SETTUR,2015-02,0.9
ANANTHAPURAMU,SETTUR,2015-03,16.1
ANANTHAPURAMU,SETTUR,2015-04,53.3
ANANTHAPURAMU,SETTUR,2015-05,90.4
ANANTHAPURAMU,SETTUR,2015-06,51.7
ANANTHAPURAMU,SETTUR,2015-07,32.6
ANANTHAPURAMU,SETTUR,2015-08,70.0
ANANTHAPURAMU,SETTUR,2015-09,119.6
ANANTHAPURAMU,SETTUR,2015-10,64.5
ANANTHAPURAMU,SETTUR,2015-11,62.7
ANANTHAPURAMU,SETTUR,2015-12,3.0
ANANTHAPURAMU,SETTUR,2016-01,6.1
ANANTHAPURAMU,SETTUR,2016-02,0.0
ANANTHAPURAMU,SETTUR,2016-03,2.1
ANANTHAPURAMU,SETTUR,2016-04,3.3
ANANTHAPURAMU,SETTUR,2016-05,77.0
ANANTHAPURAMU,SETTUR,2016-06,85.5
ANANTHAPURAMU,SETTUR,2016-07,84.3
ANANTHAPURAMU,SETTUR,2016-08,30.1
ANANTHAPURAMU,SETTUR,2016-09,52.1
ANANTHAPURAMU,SETTUR,2016-10,21.9
ANANTHAPURAMU,SETTUR,2016-11,0.6
ANANTHAPURAMU,SETTUR,2016-12,21.3
ANANTHAPURAMU,SETTUR,2017-01,0.3
ANANTHAPURAMU,SETTUR,2017-02,0.0
ANANTHAPURAMU,SETTUR,2017-03,13.1
ANANTHAPURAMU,SETTUR,2017-04,16.7
ANANTHAPURAMU,SETTUR,2017-05,26.5
ANANTHAPURAMU,SETTUR,2017-06,80.4
ANANTHAPURAMU,SETTUR,2017-07,51.4
ANANTHAPURAMU,SETTUR,2017-08,69.4
ANANTHAPURAMU,SETTUR,2017-09,166.5
ANANTHAPURAMU,SETTUR,2017-10,197.6
ANANTHAPURAMU,SETTUR,2017-11,6.4
ANANTHAPURAMU,SETTUR,2017-12,0.9
ANANTHAPURAMU,SETTUR,2018-01,0.0
ANANTHAPURAMU,SETTUR,2018-02,0.9
ANANTHAPURAMU,SETTUR,2018-03,21.9
ANANTHAPURAMU,SETTUR,2018-04,23.4
ANANTHAPURAMU,SETTUR,2018-05,63.3
ANANTHAPURAMU,SETTUR,2018-06,70.0
ANANTHAPURAMU,SETTUR,2018-07,30.1
ANANTHAPURAMU,SETTUR,2018-08,38.7
ANANTHAPURAMU,SETTUR,2018-09,84.6
ANANTHAPURAMU,SETTUR,2018-10,35.3
ANANTHAPURAMU,SETTUR,2018-11,8.5
ANANTHAPURAMU,SETTUR,2018-12,0.6
ANANTHAPURAMU,SETTUR,2019-01,6.1
ANANTHAPURAMU,SETTUR,2019-02,2.7
ANANTHAPURAMU,SETTUR,2019-03,0.3
ANANTHAPURAMU,SETTUR,2019-04,31.0
ANANTHAPURAMU,SETTUR,2019-05,61.2
ANANTHAPURAMU,SETTUR,2019-06,52.7
ANANTHAPURAMU,SETTUR,2019-07,32.9
ANANTHAPURAMU,SETTUR,2019-08,99.8
ANANTHAPURAMU,SETTUR,2019-09,182.9
ANANTHAPURAMU,SETTUR,2019-10,186.6
ANANTHAPURAMU,SETTUR,2019-11,21.6
ANANTHAPURAMU,SETTUR,2019-12,18.3
ANANTHAPURAMU,SETTUR,2020-01,0.3
ANANTHAPURAMU,SETTUR,2020-02,0.0
ANANTHAPURAMU,SETTUR,2020-03,1.2
ANANTHAPURAMU,SETTUR,2020-04,35.3
ANANTHAPURAMU,SETTUR,2020-05,65.8
ANANTHAPURAMU,SETTUR,2020-06,80.7
ANANTHAPURAMU,SETTUR,2020-07,202.1
ANANTHAPURAMU,SETTUR,2020-08,48.7
ANANTHAPURAMU,SETTUR,2020-09,209.4
ANANTHAPURAMU,SETTUR,2020-10,172.6
ANANTHAPURAMU,SETTUR,2020-11,32.9
ANANTHAPURAMU,SETTUR,2020-12,11.6
ANANTHAPURAMU,SETTUR,2021-01,53.0
ANANTHAPURAMU,SETTUR,2021-02,30.7
ANANTHAPURAMU,SETTUR,2021-03,0.0
ANANTHAPURAMU,SETTUR,2021-04,37.7
ANANTHAPURAMU,SETTUR,2021-05,59.1
ANANTHAPURAMU,SETTUR,2021-06,117.8
ANANTHAPURAMU,SETTUR,2021-07,124.5
ANANTHAPURAMU,SETTUR,2021-08,64.8
ANANTHAPURAMU,SETTUR,2021-09,41.7
ANANTHAPURAMU,SETTUR,2021-10,148.2
ANANTHAPURAMU,SETTUR,2021-11,172.9
ANANTHAPURAMU,SETTUR,2021-12,4.9
ANANTHAPURAMU,SETTUR,2022-01,0.9
ANANTHAPURAMU,SETTUR,2022-02,0.0
ANANTHAPURAMU,SETTUR,2022-03,2.1
ANANTHAPURAMU,SETTUR,2022-04,43.5
ANANTHAPURAMU,SETTUR,2022-05,136.1
ANANTHAPURAMU,SETTUR,2022-06,106.2
ANANTHAPURAMU,SETTUR,2022-07,95.3
ANANTHAPURAMU,SETTUR,2022-08,178.1
ANANTHAPURAMU,SETTUR,2022-09,131.8
ANANTHAPURAMU,SETTUR,2022-10,127.2
ANANTHAPURAMU,SETTUR,2022-11,23.7
ANANTHAPURAMU,SETTUR,2022-12,40.2
ANANTHAPURAMU,SETTUR,2023-01,0.0
ANANTHAPURAMU,SETTUR,2023-02,0.0
ANANTHAPURAMU,SETTUR,2023-03,5.8
ANANTHAPURAMU,SETTUR,2023-04,34.1
ANANTHAPURAMU,SETTUR,2023-05,50.8
ANANTHAPURAMU,SETTUR,2023-06,37.7
ANANTHAPURAMU,SETTUR,2023-07,92.8
ANANTHAPURAMU,SETTUR,2023-08,24.4
ANANTHAPURAMU,SETTUR,2023-09,97.7
ANANTHAPURAMU,SETTUR,2023-10,5.2
ANANTHAPURAMU,SETTUR,2023-11,56.6
ANANTHAPURAMU,SETTUR,2023-12,7.3
ANANTHAPURAMU,SETTUR,2024-01,4.3
ANANTHAPURAMU,SETTUR,2024-02,0.0
ANANTHAPURAMU,SETTUR,2024-03,0.0
ANANTHAPURAMU,SETTUR,2024-04,5.5
ANANTHAPURAMU,SETTUR,2024-05,115.4
ANANTHAPURAMU,SETTUR,2024-06,98.0
ANANTHAPURAMU,SETTUR,2024-07,65.8
ANANTHAPURAMU,SETTUR,2024-08,175.3
ANANTHAPURAMU,SETTUR,2024-09,74.0
ANANTHAPURAMU,SETTUR,2024-10,190.6
ANANTHAPURAMU,SETTUR,2024-11,9.4
ANANTHAPURAMU,SETTUR,2024-12,29.5
ANANTHAPURAMU,SETTUR,2025-01,0.6
ANANTHAPURAMU,SETTUR,2025-02,0.0
ANANTHAPURAMU,SETTUR,2025-03,5.5
ANANTHAPURAMU,SETTUR,2025-04,81.6
ANANTHAPURAMU,SETTUR,2025-05,184.2
ANANTHAPURAMU,SETTUR,2025-06,47.2
ANANTHAPURAMU,SETTUR,2025-07,49.9
ANANTHAPURAMU,SETTUR,2025-08,163.2
ANANTHAPURAMU,SETTUR,2025-09,79.4
ANANTHAPURAMU,SETTUR,2025-10,165.9
ANANTHAPURAMU,SETTUR,2025-11,10.0
ANANTHAPURAMU,SETTUR,2025-12,8.5
ANANTHAPURAMU,SETTUR,2026-01,0.6
ANANTHAPURAMU,SETTUR,2026-02,1.2
ANANTHAPURAMU,SETTUR,2026-03,26.8
ANANTHAPURAMU,SETTUR,2026-04,35.3
ANANTHAPURAMU,SETTUR,2026-05,113.2
ANANTHAPURAMU,SETTUR,2026-06,55.7
ANANTHAPURAMU,SETTUR,2026-07,30.4
ANANTHAPURAMU,KUNDURPI,2014-01,0.0
ANANTHAPURAMU,KUNDURPI,2014-02,4.6
ANANTHAPURAMU,KUNDURPI,2014-03,15.2
ANANTHAPURAMU,KUNDURPI,2014-04,35.0
ANANTHAPURAMU,KUNDURPI,2014-05,126.9
ANANTHAPURAMU,KUNDURPI,2014-06,61.5
ANANTHAPURAMU,KUNDURPI,2014-07,48.7
ANANTHAPURAMU,KUNDURPI,2014-08,116.6
ANANTHAPURAMU,KUNDURPI,2014-09,98.9
ANANTHAPURAMU,KUNDURPI,2014-10,122.1
ANANTHAPURAMU,KUNDURPI,2014-11,35.3
ANANTHAPURAMU,KUNDURPI,2014-12,8.8
ANANTHAPURAMU,KUNDURPI,2015-01,0.3
ANANTHAPURAMU,KUNDURPI,2015-02,0.9
ANANTHAPURAMU,KUNDURPI,2015-03,16.1
ANANTHAPURAMU,KUNDURPI,2015-04,53.3
ANANTHAPURAMU,KUNDURPI,2015-05,90.4
ANANTHAPURAMU,KUNDURPI,2015-06,51.7
ANANTHAPURAMU,KUNDURPI,2015-07,32.6
ANANTHAPURAMU,KUNDURPI,2015-08,70.0
ANANTHAPURAMU,KUNDURPI,2015-09,119.6
ANANTHAPURAMU,KUNDURPI,2015-10,64.5
ANANTHAPURAMU,KUNDURPI,2015-11,62.7
ANANTHAPURAMU,KUNDURPI,2015-12,3.0
ANANTHAPURAMU,KUNDURPI,2016-01,6.1
ANANTHAPURAMU,KUNDURPI,2016-02,0.0
ANANTHAPURAMU,KUNDURPI,2016-03,2.1
ANANTHAPURAMU,KUNDURPI,2016-04,3.3
ANANTHAPURAMU,KUNDURPI,2016-05,77.0
ANANTHAPURAMU,KUNDURPI,2016-06,85.5
ANANTHAPURAMU,KUNDURPI,2016-07,84.3
ANANTHAPURAMU,KUNDURPI,2016-08,30.1
ANANTHAPURAMU,KUNDURPI,2016-09,52.1
ANANTHAPURAMU,KUNDURPI,2016-10,21.9
ANANTHAPURAMU,KUNDURPI,2016-11,0.6
ANANTHAPURAMU,KUNDURPI,2016-12,21.3
ANANTHAPURAMU,KUNDURPI,2017-01,0.3
ANANTHAPURAMU,KUNDURPI,2017-02,0.0
ANANTHAPURAMU,KUNDURPI,2017-03,13.1
ANANTHAPURAMU,KUNDURPI,2017-04,16.7
ANANTHAPURAMU,KUNDURPI,2017-05,26.5
ANANTHAPURAMU,KUNDURPI,2017-06,80.4
ANANTHAPURAMU,KUNDURPI,2017-07,51.4
ANANTHAPURAMU,KUNDURPI,2017-08,69.4
ANANTHAPURAMU,KUNDURPI,2017-09,166.5
ANANTHAPURAMU,KUNDURPI,2017-10,197.6
ANANTHAPURAMU,KUNDURPI,2017-11,6.4
ANANTHAPURAMU,KUNDURPI,2017-12,0.9
ANANTHAPURAMU,KUNDURPI,2018-01,0.0
ANANTHAPURAMU,KUNDURPI,2018-02,0.9
ANANTHAPURAMU,KUNDURPI,2018-03,21.9
ANANTHAPURAMU,KUNDURPI,2018-04,23.4
ANANTHAPURAMU,KUNDURPI,2018-05,63.3
ANANTHAPURAMU,KUNDURPI,2018-06,70.0
ANANTHAPURAMU,KUNDURPI,2018-07,30.1
ANANTHAPURAMU,KUNDURPI,2018-08,38.7
ANANTHAPURAMU,KUNDURPI,2018-09,84.6
ANANTHAPURAMU,KUNDURPI,2018-10,35.3
ANANTHAPURAMU,KUNDURPI,2018-11,8.5
ANANTHAPURAMU,KUNDURPI,2018-12,0.6
ANANTHAPURAMU,KUNDURPI,2019-01,6.1
ANANTHAPURAMU,KUNDURPI,2019-02,2.7
ANANTHAPURAMU,KUNDURPI,2019-03,0.3
ANANTHAPURAMU,KUNDURPI,2019-04,31.0
ANANTHAPURAMU,KUNDURPI,2019-05,61.2
ANANTHAPURAMU,KUNDURPI,2019-06,52.7
ANANTHAPURAMU,KUNDURPI,2019-07,32.9
ANANTHAPURAMU,KUNDURPI,2019-08,99.8
ANANTHAPURAMU,KUNDURPI,2019-09,182.9
ANANTHAPURAMU,KUNDURPI,2019-10,186.6
ANANTHAPURAMU,KUNDURPI,2019-11,21.6
ANANTHAPURAMU,KUNDURPI,2019-12,18.3
ANANTHAPURAMU,KUNDURPI,2020-01,0.3
ANANTHAPURAMU,KUNDURPI,2020-02,0.0
ANANTHAPURAMU,KUNDURPI,2020-03,1.2
ANANTHAPURAMU,KUNDURPI,2020-04,35.3
ANANTHAPURAMU,KUNDURPI,2020-05,65.8
ANANTHAPURAMU,KUNDURPI,2020-06,80.7
ANANTHAPURAMU,KUNDURPI,2020-07,202.1
ANANTHAPURAMU,KUNDURPI,2020-08,48.7
ANANTHAPURAMU,KUNDURPI,2020-09,209.4
ANANTHAPURAMU,KUNDURPI,2020-10,172.6
ANANTHAPURAMU,KUNDURPI,2020-11,32.9
ANANTHAPURAMU,KUNDURPI,2020-12,11.6
ANANTHAPURAMU,KUNDURPI,2021-01,53.0
ANANTHAPURAMU,KUNDURPI,2021-02,30.7
ANANTHAPURAMU,KUNDURPI,2021-03,0.0
ANANTHAPURAMU,KUNDURPI,2021-04,37.7
ANANTHAPURAMU,KUNDURPI,2021-05,59.1
ANANTHAPURAMU,KUNDURPI,2021-06,117.8
ANANTHAPURAMU,KUNDURPI,2021-07,124.5
ANANTHAPURAMU,KUNDURPI,2021-08,64.8
ANANTHAPURAMU,KUNDURPI,2021-09,41.7
ANANTHAPURAMU,KUNDURPI,2021-10,148.2
ANANTHAPURAMU,KUNDURPI,2021-11,172.9
ANANTHAPURAMU,KUNDURPI,2021-12,4.9
ANANTHAPURAMU,KUNDURPI,2022-01,0.9
ANANTHAPURAMU,KUNDURPI,2022-02,0.0
ANANTHAPURAMU,KUNDURPI,2022-03,2.1
ANANTHAPURAMU,KUNDURPI,2022-04,43.5
ANANTHAPURAMU,KUNDURPI,2022-05,136.1
ANANTHAPURAMU,KUNDURPI,2022-06,106.2
ANANTHAPURAMU,KUNDURPI,2022-07,95.3
ANANTHAPURAMU,KUNDURPI,2022-08,178.1
ANANTHAPURAMU,KUNDURPI,2022-09,131.8
ANANTHAPURAMU,KUNDURPI,2022-10,127.2
ANANTHAPURAMU,KUNDURPI,2022-11,23.7
ANANTHAPURAMU,KUNDURPI,2022-12,40.2
ANANTHAPURAMU,KUNDURPI,2023-01,0.0
ANANTHAPURAMU,KUNDURPI,2023-02,0.0
ANANTHAPURAMU,KUNDURPI,2023-03,5.8
ANANTHAPURAMU,KUNDURPI,2023-04,34.1
ANANTHAPURAMU,KUNDURPI,2023-05,50.8
ANANTHAPURAMU,KUNDURPI,2023-06,37.7
ANANTHAPURAMU,KUNDURPI,2023-07,92.8
ANANTHAPURAMU,KUNDURPI,2023-08,24.4
ANANTHAPURAMU,KUNDURPI,2023-09,97.7
ANANTHAPURAMU,KUNDURPI,2023-10,5.2
ANANTHAPURAMU,KUNDURPI,2023-11,56.6
ANANTHAPURAMU,KUNDURPI,2023-12,7.3
ANANTHAPURAMU,KUNDURPI,2024-01,4.3
ANANTHAPURAMU,KUNDURPI,2024-02,0.0
ANANTHAPURAMU,KUNDURPI,2024-03,0.0
ANANTHAPURAMU,KUNDURPI,2024-04,5.5
ANANTHAPURAMU,KUNDURPI,2024-05,115.4
ANANTHAPURAMU,KUNDURPI,2024-06,98.0
ANANTHAPURAMU,KUNDURPI,2024-07,65.8
ANANTHAPURAMU,KUNDURPI,2024-08,175.3
ANANTHAPURAMU,KUNDURPI,2024-09,74.0
ANANTHAPURAMU,KUNDURPI,2024-10,190.6
ANANTHAPURAMU,KUNDURPI,2024-11,9.4
ANANTHAPURAMU,KUNDURPI,2024-12,29.5
ANANTHAPURAMU,KUNDURPI,2025-01,0.6
ANANTHAPURAMU,KUNDURPI,2025-02,0.0
ANANTHAPURAMU,KUNDURPI,2025-03,5.5
ANANTHAPURAMU,KUNDURPI,2025-04,81.6
ANANTHAPURAMU,KUNDURPI,2025-05,184.2
ANANTHAPURAMU,KUNDURPI,2025-06,47.2
ANANTHAPURAMU,KUNDURPI,2025-07,49.9
ANANTHAPURAMU,KUNDURPI,2025-08,163.2
ANANTHAPURAMU,KUNDURPI,2025-09,79.4
ANANTHAPURAMU,KUNDURPI,2025-10,165.9
ANANTHAPURAMU,KUNDURPI,2025-11,10.0
ANANTHAPURAMU,KUNDURPI,2025-12,8.5
ANANTHAPURAMU,KUNDURPI,2026-01,0.6
ANANTHAPURAMU,KUNDURPI,2026-02,1.2
ANANTHAPURAMU,KUNDURPI,2026-03,26.8
ANANTHAPURAMU,KUNDURPI,2026-04,35.3
ANANTHAPURAMU,KUNDURPI,2026-05,113.2
ANANTHAPURAMU,KUNDURPI,2026-06,55.7
ANANTHAPURAMU,KUNDURPI,2026-07,30.4
ANANTHAPURAMU,KAMBADUR,2014-01,0.0
ANANTHAPURAMU,KAMBADUR,2014-02,1.8
ANANTHAPURAMU,KAMBADUR,2014-03,11.6
ANANTHAPURAMU,KAMBADUR,2014-04,19.8
ANANTHAPURAMU,KAMBADUR,2014-05,65.1
ANANTHAPURAMU,KAMBADUR,2014-06,68.8
ANANTHAPURAMU,KAMBADUR,2014-07,33.2
ANANTHAPURAMU,KAMBADUR,2014-08,105.9
ANANTHAPURAMU,KAMBADUR,2014-09,94.4
ANANTHAPURAMU,KAMBADUR,2014-10,100.8
ANANTHAPURAMU,KAMBADUR,2014-11,21.0
ANANTHAPURAMU,KAMBADUR,2014-12,7.6
ANANTHAPURAMU,KAMBADUR,2015-01,0.6
ANANTHAPURAMU,KAMBADUR,2015-02,1.5
ANANTHAPURAMU,KAMBADUR,2015-03,17.7
ANANTHAPURAMU,KAMBADUR,2015-04,61.5
ANANTHAPURAMU,KAMBADUR,2015-05,81.9
ANANTHAPURAMU,KAMBADUR,2015-06,70.6
ANANTHAPURAMU,KAMBADUR,2015-07,29.8
ANANTHAPURAMU,KAMBADUR,2015-08,60.0
ANANTHAPURAMU,KAMBADUR,2015-09,124.8
ANANTHAPURAMU,KAMBADUR,2015-10,84.9
ANANTHAPURAMU,KAMBADUR,2015-11,96.2
ANANTHAPURAMU,KAMBADUR,2015-12,3.7
ANANTHAPURAMU,KAMBADUR,2016-01,10.3
ANANTHAPURAMU,KAMBADUR,2016-02,0.0
ANANTHAPURAMU,KAMBADUR,2016-03,4.9
ANANTHAPURAMU,KAMBADUR,2016-04,1.2
ANANTHAPURAMU,KAMBADUR,2016-05,97.7
ANANTHAPURAMU,KAMBADUR,2016-06,104.4
ANANTHAPURAMU,KAMBADUR,2016-07,80.4
ANANTHAPURAMU,KAMBADUR,2016-08,41.1
ANANTHAPURAMU,KAMBADUR,2016-09,52.4
ANANTHAPURAMU,KAMBADUR,2016-10,11.0
ANANTHAPURAMU,KAMBADUR,2016-11,0.9
ANANTHAPURAMU,KAMBADUR,2016-12,25.0
ANANTHAPURAMU,KAMBADUR,2017-01,0.9
ANANTHAPURAMU,KAMBADUR,2017-02,0.0
ANANTHAPURAMU,KAMBADUR,2017-03,15.5
ANANTHAPURAMU,KAMBADUR,2017-04,12.8
ANANTHAPURAMU,KAMBADUR,2017-05,24.4
ANANTHAPURAMU,KAMBADUR,2017-06,107.5
ANANTHAPURAMU,KAMBADUR,2017-07,46.0
ANANTHAPURAMU,KAMBADUR,2017-08,90.1
ANANTHAPURAMU,KAMBADUR,2017-09,190.6
ANANTHAPURAMU,KAMBADUR,2017-10,223.1
ANANTHAPURAMU,KAMBADUR,2017-11,9.4
ANANTHAPURAMU,KAMBADUR,2017-12,2.1
ANANTHAPURAMU,KAMBADUR,2018-01,0.0
ANANTHAPURAMU,KAMBADUR,2018-02,1.2
ANANTHAPURAMU,KAMBADUR,2018-03,13.4
ANANTHAPURAMU,KAMBADUR,2018-04,15.2
ANANTHAPURAMU,KAMBADUR,2018-05,41.4
ANANTHAPURAMU,KAMBADUR,2018-06,42.6
ANANTHAPURAMU,KAMBADUR,2018-07,24.7
ANANTHAPURAMU,KAMBADUR,2018-08,30.4
ANANTHAPURAMU,KAMBADUR,2018-09,169.2
ANANTHAPURAMU,KAMBADUR,2018-10,20.1
ANANTHAPURAMU,KAMBADUR,2018-11,6.4
ANANTHAPURAMU,KAMBADUR,2018-12,1.2
ANANTHAPURAMU,KAMBADUR,2019-01,14.0
ANANTHAPURAMU,KAMBADUR,2019-02,4.0
ANANTHAPURAMU,KAMBADUR,2019-03,0.0
ANANTHAPURAMU,KAMBADUR,2019-04,60.6
ANANTHAPURAMU,KAMBADUR,2019-05,54.8
ANANTHAPURAMU,KAMBADUR,2019-06,39.3
ANANTHAPURAMU,KAMBADUR,2019-07,35.6
ANANTHAPURAMU,KAMBADUR,2019-08,111.7
ANANTHAPURAMU,KAMBADUR,2019-09,210.9
ANANTHAPURAMU,KAMBADUR,2019-10,153.7
ANANTHAPURAMU,KAMBADUR,2019-11,25.0
ANANTHAPURAMU,KAMBADUR,2019-12,16.4
ANANTHAPURAMU,KAMBADUR,2020-01,0.6
ANANTHAPURAMU,KAMBADUR,2020-02,0.0
ANANTHAPURAMU,KAMBADUR,2020-03,2.1
